173.54.122.6,10,http://173.54.122.6:80,502,
173.54.122.6,10,https://173.54.122.6:8080,,
173.54.122.6,10,http://173.54.122.6:8086,502,
173.54.122.6,10,http://173.54.122.6:3001,502,
173.54.122.6,10,http://173.54.122.6:8000,502,
71.127.156.63,10,https://71.127.156.63:443,404,
71.127.156.63,10,http://71.127.156.63:80,404,
71.191.207.62,10,https://71.191.207.62:443,,
109.123.213.130,11,https://109.123.213.130:7071,,
109.123.213.130,11,https://109.123.213.130:443,200,<title>Lightning Network UX protocol</title>
109.123.213.130,11,http://109.123.213.130:80,404,
109.123.213.130,11,https://109.123.213.130:5443,,
109.123.213.130,11,http://109.123.213.130:8002,200,<title>Welcome to nginx!</title>
89.176.190.45,11,https://89.176.190.45:443,,
89.176.190.45,11,http://89.176.190.45:80,502,
95.97.186.90,11,https://95.97.186.90:443,,
83.85.139.94,11,https://83.85.139.94:443,,
213.93.145.183,11,http://213.93.145.183:443,502,
213.93.145.183,11,https://213.93.145.183:5001,,
213.93.145.183,11,http://213.93.145.183:32400,502,
82.217.34.151,11,https://82.217.34.151:443,,
82.217.34.151,11,http://82.217.34.151:80,200,
45.76.5.124,12,http://45.76.5.124:10000,502,
23.95.117.72,12,http://23.95.117.72:999,200,<title>Index of /</title>
23.95.117.72,12,http://23.95.117.72:8332,403,
149.248.58.177,12,http://149.248.58.177:8332,502,
149.248.58.177,12,http://149.248.58.177:80,200,<title>PHP 7.3.0-2+ubuntu18.10.1+deb.sury.org+1 - phpinfo()</title>
94.130.64.182,13,https://94.130.64.182:80,,
94.130.64.182,13,https://94.130.64.182:443,404,
49.12.126.6,13,http://49.12.126.6:443,400,
49.12.126.6,13,http://49.12.126.6:80,200,<title>Coinomi</title>
193.196.39.103,14,http://193.196.39.103:8332,403,
115.68.52.240,15,http://115.68.52.240:80,502,
115.68.52.240,15,https://115.68.52.240:443,,
115.68.52.240,15,http://115.68.52.240:3001,502,
178.128.120.178,16,http://178.128.120.178:8332,405,
89.56.21.82,17,https://89.56.21.82:8080,,
89.56.148.84,17,http://89.56.148.84:8123,405,
89.40.143.228,17,https://89.40.143.228:443,200,
89.40.143.228,17,http://89.40.143.228:80,200,<title>Apache2 Debian Default Page: It works</title>
37.1.218.2,17,http://37.1.218.2:8332,502,
34.70.138.19,19,http://34.70.138.19:80,200,<title>Fork Monitor</title>
34.70.138.19,19,https://34.70.138.19:443,200,<title>Fork Monitor</title>
34.121.41.161,19,http://34.121.41.161:8332,405,
43.225.62.107,20,https://43.225.62.107:444,200,
43.225.62.107,20,https://43.225.62.107:443,,
51.68.36.57,21,http://51.68.36.57:8332,403,
51.15.185.78,21,https://51.15.185.78:443,,
51.15.185.78,21,http://51.15.185.78:80,502,
195.154.187.6,21,http://195.154.187.6:8800,401,
